Wetland Plant List - Adapted for Alberta,,Regional Plant List - US Army Corps of Engineers,,,,
Carex livida,livid sedge,OBL,OBL,OBL,OBL,Y
Carex loliacea,rye-grass sedge,,,,OBL,Y
Carex macloviana,thick-spike sedge,FACW,FACW,,FAC,Y
Carex magellanica,bog sedge,OBL,OBL,OBL,OBL,Y
Carex maritima,seaside sedge,,,,FAC,Y
Carex media,intermediate sedge,FACW,FACW,FACW,FACW,Y
Carex mertensii,purple sedge,FAC,FAC,,FACW,Y
Carex microglochin,short-awned sedge,FACW,OBL,OBL,OBL,Y
Carex microptera,small-winged sedge,FACU,FAC,,FAC,Y
Carex nardina,fragrant sedge,FACU,FACU,,FACU,Y
Carex nebrascensis,Nebraska sedge,OBL,OBL,OBL,,Y
Carex nigricans,black alpine sedge,FACW,FACW,,FACW,Y
Carex obtusata,blunt sedge,,,,,N
Carex oligosperma,few-fruited sedge,,OBL,OBL,,Y
Carex pachystachya,sedge,FAC,FAC,,FAC,Y
Carex parryana,Parry's sedge,FACW,FACW,FACW,FACW,Y
Carex pauciflora,few-flowered sedge,OBL,OBL,OBL,OBL,Y
Carex paysonis,Payson's sedge,FACU,FACU,,FACU,Y
Carex peckii,Peck's sedge,,,,,N
Carex pedunculata,stalked sedge,OBL,OBL,FAC,,Y
Carex pellita,woolly sedge,OBL,OBL,OBL,,Y
Carex petasata,pasture sedge,UPL,UPL,,UPL,Y
Carex petricosa,stone sedge,,,,,N
Carex phaeocephala,head-like sedge,UPL,FACU,,FAC,Y
Carex podocarpa,alpine sedge,FAC,FAC,,FAC,Y
Carex praegracilis,graceful sedge,FACW,FACW,FACW,FACW,Y
Carex prairea,prairie sedge,OBL,OBL,FACW,,Y
Carex praticola,meadow sedge,FACW,FAC,FAC,FAC,Y
Carex preslii,Presl sedge,FACU,FACU,,FACU,Y
Carex pseudocyperus,cyperus-like sedge,,OBL,OBL,,Y
Carex pyrenaica,spiked sedge,,,,,N
Carex raynoldsii,Raynold's sedge,FACU,FACU,,,Y
Carex retrorsa,turned sedge,OBL,OBL,OBL,,Y
Carex richardsonii,Richardson's sedge,FAC,FAC,UPL,,Y
Carex rossii,Ross' sedge,,,,,N
Carex rostrata,beaked sedge,OBL,OBL,OBL,OBL,Y
Carex rupestris,rock sedge,FACU,FACU,,FACU,Y
Carex sartwellii,Sartwell's sedge,OBL,FACW,OBL,OBL,Y
Carex saxatilis,rocky-ground sedge,OBL,OBL,FACW,FACW,Y
Carex saximontana,Rocky Mountain sedge,,,,,N
Carex scirpoidea,rush-like sedge,FAC,FACU,FACU,FACU,Y
Carex scoparia,broom sedge,FACW,FACW,FACW,,Y
Carex scopulorum,Holn's Rocky Mountain sedge,OBL,FACW,,,Y
Carex siccata,hay sedge,FACU,UPL,UPL,FACU,Y
Carex simulata,mimic sedge,OBL,OBL,,,Y
Carex spectabilis,showy sedge,FACW,FACW,,FACW,Y
Carex sprengelii,Sprengel's sedge,FAC,FACU,FAC,FAC,Y
Carex stipata,awl-fruited sedge,OBL,OBL,OBL,OBL,Y
Carex supina,weak sedge,,,,,N
Carex sychnocephala,long-beaked sedge,FACW,FACW,FACW,FACW,Y
Carex tahoensis,Lake Tahoe sedge,,,,,N
Carex tenera,broad-fruited sedge,FACW,FACW,FAC,,Y
Carex tenuiflora,thin-flowered sedge,OBL,OBL,OBL,OBL,Y
Carex tonsa,bald sedge,,,,,N
Carex torreyi,Torrey's sedge,FAC,UPL,FACU,,Y
Carex trisperma,three-seeded sedge,,OBL,OBL,,Y
Carex umbellata,umbellate sedge,,,,,N
Carex utriculata,small bottle sedge,OBL,OBL,OBL,OBL,Y
Carex vaginata,sheathed sedge,OBL,OBL,OBL,OBL,Y
Carex vesicaria,blister sedge,OBL,OBL,OBL,,Y
Carex viridula,green sedge,OBL,OBL,OBL,OBL,Y
Carex vulpinoidea,fox sedge,OBL,FACW,OBL,,Y
Carex xerantica,white-scaled sedge,,,,,N
Carthamus tinctorius,safflower,,,,,N
Carum carvi,caraway,FACU,UPL,UPL,,Y
Cassiope mertensiana,western mountain-heather,FACU,FACU,,UPL,Y
Cassiope tetragona,white mountain-heather,FACU,FACU,,FACU,Y
Castilleja cusickii,yellow paintbrush,,,,,N
Castilleja hispida,hispid paintbrush,,,,,N
Castilleja lutescens,stiff yellow paintbrush,,,,,N
Castilleja miniata,common red paintbrush,FACW,FAC,,FAC,Y
Castilleja occidentalis,lance-leaved paintbrush,FAC,FAC,,,Y
Castilleja parviflora,small-flowered Indian paintbrush,FAC,,,FACW,Y
Castilleja raupii,purple paintbrush,,,,FAC,Y
Castilleja rhexiifolia,alpine red paintbrush,FAC,FAC,,,Y
Castilleja sessiliflora,downy paintbrush,,,,,N
Catabrosa aquatica,brook grass,OBL,OBL,OBL,OBL,Y
Ceanothus velutinus,snowbrush ceanothus,,,,,N
Centaurea cyanus,cornflower,FACU,FACU,UPL,UPL,Y
Centaurea diffusa,diffuse knapweed,,,,,N
Centaurea jacea,brown knapweed,FACU,FACU,FACU,,Y
Centaurea macrocephala,bighead knapweed,,,,,N
Centaurea montana,mountain star-thistle,,,,,N
Centaurea solstitialis,yellow star-thistle,,,,,N
Centaurea stoebe ssp. micranthos,spotted knapweed,,,,,N
Cerastium arvense,field mouse-ear chickweed,FACU,FACU,FACU,FAC,Y
Cerastium beeringianum,alpine mouse-ear chickweed,FACU,FAC,,FAC,Y
Cerastium brachypodum,short-stalk mouse-ear chickweed,FAC,FACU,FACU,,Y
Cerastium fontanum,common mouse-ear chickweed,FACU,FACU,FACU,FACU,Y
Cerastium nutans,long-stalked mouse-ear chickweed,FACU,FAC,FACU,,Y
Ceratocephala testiculata,curveseed butterwort,,,,,N
Ceratophyllum demersum,hornwort,OBL,OBL,OBL,OBL,Y
Chaenactis douglasii,hoary pincushion,,,,,N
Chaenorhinum minus,dwarf snapdragon,,,,,N
Chamaedaphne calyculata,leatherleaf,,OBL,OBL,FACW,Y
Chamaerhodos erecta,chamaerhodos,,,,,N
Chamerion angustifolium,common fireweed,FACU,FAC,FAC,FACU,Y
Chamerion latifolium,broad-leaved fireweed,FACW,,,FAC,Y
Chelidonium majus,greater celandine,FACU,FACU,UPL,,Y
Chenopodiastrum simplex,maple-leaved goosefoot,,,,,N
Chenopodium album,lamb's-quarters,FACU,FACU,FACU,FACU,Y
Chenopodium atrovirens,dark-green goosefoot,,,,,N
Chenopodium berlandieri,Berlandier goosefoot,,,,,N
Chenopodium capitatum,strawberry blite,,,,,N
Chenopodium desiccatum,aridland goosefoot,,,,,N
Chenopodium fremontii,Fremont's goosefoot,FACU,FACU,FACU,,Y
Chenopodium hians,gaping goosefoot,,,,,N
Chenopodium humile,marshland goosefoot,,,,,N
Chenopodium incanum,mealy goosefoot,,,,,N
Chenopodium leptophyllum,narrow-leaved goosefoot,FACU,FACU,FACU,FACU,Y
Chenopodium pratericola,meadow goosefoot,,,,,N
Chenopodium rubrum,red goosefoot,FACW,OBL,OBL,OBL,Y
Chenopodium salinum,oak-leaved goosefoot,,,,,N
Chenopodium subglabrum,smooth goosefoot,,,,,N
Chenopodium watsonii,Watson's goosefoot,,,,,N
Chimaphila umbellata,prince's-pine,,,,,N
Chorispora tenella,blue mustard,,,,,N
Chrysosplenium iowense,golden saxifrage,,,,,N
Chrysosplenium tetrandrum,green saxifrage,OBL,,,OBL,Y
Cichorium intybus,chicory,FACU,FACU,FACU,,Y
Cicuta bulbifera,bulb-bearing water-hemlock,OBL,OBL,OBL,OBL,Y
Cicuta maculata,water-hemlock,OBL,OBL,OBL,OBL,Y
Cicuta virosa,narrow-leaved water-hemlock,,,,OBL,Y
Cinna latifolia,drooping wood-reed,FACW,OBL,FACW,FACW,Y
Circaea alpina,small enchanter's nightshade,FAC,FACW,FACW,FACW,Y
Cirsium arvense,creeping thistle,FAC,FACU,FACU,FAC,Y
Cirsium drummondii,Drummond's thistle,FAC,FAC,,,Y
Cirsium flodmanii,Flodman's thistle,FAC,FAC,FACU,,Y
Cirsium foliosum,leafy thistle,FAC,FACU,,FACU,Y
Cirsium hookerianum,white thistle,,,,,N
Cirsium scariosum,meadow thistle,FAC,FAC,,,Y
Cirsium undulatum,wavy-leaved thistle,FACU,FACU,FACU,,Y
Cirsium vulgare,bull thistle,FACU,UPL,FACU,UPL,Y
Claytonia lanceolata,western spring beauty,FAC,FACW,,,Y
Claytonia megarhiza,alpine spring beauty,FACU,FACU,,,Y
Clematis ligusticifolia,western clematis,FAC,FACU,,,Y
Clematis occidentalis,purple clematis,,,,,N
Clematis tangutica,yellow clematis,,,,,N
Clintonia uniflora,corn lily,,,,,N
Coeloglossum viride,bracted bog orchid,FAC,FACU,FAC,FACW,Y
Collinsia parviflora,blue-eyed Mary,,,,,N
Collomia linearis,narrow-leaved collomia,FACU,FACU,FACU,FACU,Y
Comandra umbellata,common comandra,FACU,UPL,FACU,FACU,Y
Comarum palustris,marsh cinquefoil,,,,,N
Conimitella williamsii,conimitella,,,,,N
Conium maculatum,poison hemlock,FAC,FACW,FACW,,Y
Conringia orientalis,hare's-ear mustard,,,,,N
Convolvulus arvensis,field bindweed,,,,,N
Coptidium lapponicum,Lapland buttercup,,OBL,OBL,OBL,Y
Coptis trifolia,goldthread,,FACW,FACW,FAC,Y
Corallorhiza maculata,spotted coralroot,UPL,UPL,FACU,UPL,Y
Corallorhiza mertensiana,Merten coralroot,,,,,N
Corallorhiza striata,striped coralroot,FACU,UPL,FACU,,Y
Corallorhiza trifida,pale coralroot,FAC,FAC,FACW,FACW,Y
Coreopsis tinctoria,common tickseed,FACU,FAC,FACU,,Y
Corispermum americanum,American bugseed,FACU,FACU,FACU,,Y
Corispermum hookeri,Hooker's bugseed,,,,,N
Corispermum pallasii,Pallas' bugseed,,,,,N
Corispermum villosum,hairy bugseed,,,,,N
Cornus canadensis,bunchberry,FAC,FACU,FAC,FACU,Y
Cornus stolonifera,red-osier dogwood,FACW,FACW,FACW,FAC,Y
Cornus unalaschkensis,western bunchberry,,,,,N
Corydalis aurea,golden corydalis,,,,,N
Corylus cornuta,beaked hazelnut,FACU,UPL,FACU,,Y
Coryphantha vivipara,cushion cactus,,,,,N
Cota tinctoria,yellow chamomile,,,,,N
Cotoneaster lucidus,Peking cotoneaster,,,,,N
Crataegus aquacervensis,Elkwater hawthorn,,,,,N
Crataegus castlegarensis,Castlegar hawthorn ,,,,,N
Crataegus chrysocarpa,round-leaved hawthorn,,,,,N
Crataegus cupressocollina,Cypress Hills hawthorn,,,,,N
Crataegus douglasii,Douglas hawthorn,FAC,FAC,FAC,FAC,Y
Crataegus macracantha,western hawthorn,,,,,N
Crataegus rivuloadamensis,Adams Creek hawthorn,,,,,N
Crataegus rivulopugnensis,Battle Creek hawthorn,,,,,N
Crataegus rubribracteolata,Red bracteole hawthorn,,,,,N
Crataegus sheridana,Great Plains hawthorn,,,,,N
Crataegus ursopedensis,Bear's Paw hawthorn,,,,,N
Crepis atribarba,slender hawk's-beard,,,,,N
Crepis capillaris,green hawk's-beard,FACU,UPL,UPL,UPL,Y
Crepis intermedia,intermediate hawk's-beard,,,,,N
Crepis occidentalis,small-flowered hawk's-beard,,,,,N
Crepis runcinata,scapose hawk's-beard,FACU,FAC,FACW,,Y
Crepis runcinata spp. glauca,scapose hawk's-beard,,,,,N
Crepis tectorum,annual hawk's-beard,,,,,N
Cryptantha celosioides,cock's-comb cryptantha,,,,,N
Cryptantha fendleri,Fendler's cryptanthe,,,,,N
Cryptantha kelseyana,Kelsey's cat's eye,,,,,N
Cryptantha minima,tiny cryptantha,,,,,N
Cryptogramma acrostichoides,parsley fern,,,,,N
Cryptogramma stelleri,Steller's rock brake,FACU,,FACU,FAC,Y
Cuscuta gronovii,swamp dodder,,,,,N
Cuscuta megalocarpa,big-fruit dodder,,,,,N
Cyclachaena xanthiifolia,false ragweed,FAC,FAC,FAC,,Y
Cymopterus glomeratus,plains spring parsley,,,,,N
Cynoglossum officinale,hound's-tongue,FACU,FACU,UPL,,Y
Cynoglossum virginianum,wild comfrey,,,,,N
Cyperus schweinitzii,sand nut-grass,FAC,FACU,FACU,,Y
Cyperus squarrosus,awned nut-grass,OBL,OBL,OBL,,Y
Cypripedium acaule,stemless lady's-slipper,,FACW,FACW,,Y
Cypripedium montanum,mountain lady's-slipper,FACU,,,FACU,Y
Cypripedium parviflorum,yellow lady's-slipper,FACW,FACW,FAC,FACW,Y
Cypripedium passerinum,sparrow's-egg lady's-slipper,FACW,,,FAC,Y
Cystopteris fragilis,fragile bladder fern,FACU,FACU,FACU,FACU,Y
Cystopteris montana,mountain bladder fern,FAC,,,FAC,Y
Dactylis glomerata,orchard grass,FACU,FACU,FACU,FACU,Y
Dalea candida,white prairie-clover,,,,,N
Dalea purpurea,purple prairie-clover,,,,,N
Danthonia californica,California oat grass,FAC,FACU,FACU,,Y
Danthonia intermedia,intermediate oat grass,FACU,FAC,FAC,FAC,Y
Danthonia parryi,Parry oat grass,,,,,N
Danthonia spicata,poverty oat grass,,,,,N
Danthonia unispicata,one-spike oat grass,,,,,N
Dasiphora fruticosa,shrubby cinquefoil,FAC,FACW,FACW,FAC,Y
Datura stramonium,jimsonweed,,,,,N
Daucus carota,wild carrot,FACU,UPL,UPL,,Y
Delphinium bicolor,low larkspur,,,,,N
Delphinium glaucum,tall larkspur,FACW,FACW,,FACW,Y
Delphinium nuttallianum,Nuttall's larkspur,FAC,FACU,,,Y
Deschampsia cespitosa,tufted hair grass,FACW,FACW,FACW,FAC,Y
Deschampsia elongata,slender hair grass,FACW,FAC,FACW,FAC,Y
Descurainia incana,grey tansy mustard,FACU,UPL,UPL,UPL,Y
Descurainia incisa,mountain tansy mustard,,,,,N
Descurainia pinnata,green tansy mustard,,,,,N
Descurainia sophia,flixweed,,,,,N
Descurainia sophioides,northern tansy-mustard,,,,,N
Dianthus armeria,grass pink,FACU,UPL,UPL,,Y
Dianthus barbatus,sweet William,,,,,N
Dianthus deltoides,maiden pink,FAC,UPL,UPL,,Y
Dianthus plumarius,garden pink,,,,,N
Dianthus seguieri,European pink,,,,,N
Dichanthelium acuminatum,hairy panicgrass,FAC,FAC,FAC,,Y
Dichanthelium leibergii,Leiberg's millet,FACU,FACU,FACU,,Y
Dichanthelium oligosanthes,sand millet,FACU,FACU,FACU,,Y
Dichanthelium wilcoxianum,Wilcox's panicgrass,,,,,N
Dieteria canescens,hoary aster,FAC,UPL,FAC,,Y
Digitaria ischaemum,smooth crabgrass,FACU,UPL,FACU,,Y
Digitaria sanguinalis,crabgrass,FACU,FACU,FACU,,Y
Diphasiastrum alpinum,alpine club-moss,FAC,,FACU,FACU,Y
Diphasiastrum complanatum,ground-cedar,FAC,,FACU,FACU,Y
Diphasiastrum sitchense,ground-fir,,,,,N
Diplotaxis muralis,sand rocket,,,,,N
Distichlis spicata,saltgrass,FACW,FACW,FACW,,Y
Dodecatheon conjugens,mountain shooting star,FACU,FACU,,,Y
Dodecatheon pulchellum,saline shooting star,FACW,FACW,,FACW,Y
Doellingeria umbellata,flat-topped white aster,,OBL,FACW,,Y
Douglasia montana,mountain dwarf-primula,,,,,N
Downingia laeta,downingia,OBL,,,,Y
Draba albertina,slender draba,FAC,FAC,,FAC,Y
Draba aurea,golden draba,FACU,FAC,,UPL,Y
Draba borealis,boreal draba,,,,,N
Draba cana,hoary draba,,,,,N
Draba crassifolia,snowbed draba,,,,,N
Draba densifolia,dense-leaved draba,,,,,N
Draba fladnizensis,Austrian draba,,,,,N
Draba glabella,smooth draba,,,,,N
Draba incerta,Yellowstone draba,,,,,N
Draba juvenilis,long-stalked draba,,,,,N
Draba lonchocarpa,lance-pod draba,UPL,,,UPL,Y
Draba macounii,Macoun's draba,,,,,N
Draba nemorosa,woodland draba,,,,,N
Draba nivalis,snow draba,,,,,N
Draba novolympica,Mt. Olympic draba,,,,,N
Draba oligosperma,few-seed draba,,,,,N
Draba porsildii,Porsild's draba,,,,,N
Draba praealta,tall draba,FAC,,,UPL,Y
Draba reptans,creeping draba,,,,,N
Draba ruaxes,coast mountain draba,,,,,N
Draba stenoloba,Alaska draba,FAC,UPL,,FACU,Y
Draba ventosa,Wind River draba,,,,,N
Draba verna,spring draba,,,,,N
Dracocephalum parviflorum,American dragonhead,FACU,FACU,FACU,FACU,Y
Dracocephalum thymiflorum,thyme-leaved dragonhead,,,,,N
Drosera anglica,oblong-leaved sundew,OBL,,OBL,OBL,Y
Drosera linearis,slender-leaved sundew,OBL,,OBL,,Y
Drosera rotundifolia,round-leaved sundew,OBL,OBL,OBL,OBL,Y
Dryas drummondii,yellow mountain avens,FACU,,,FACU,Y
Dryas hookeriana,white mountain avens,,,,,N
Dryas integrifolia,northern white mountain avens,FACU,FACU,FACU,FACU,Y
Dryas x sundermannii,hybrid mountain avens,,,,,N
Drymocallis arguta,white cinquefoil,FACU,FACU,FACU,,Y
Dryopteris carthusiana,narrow spinulose shield fern,FAC,FACW,FACW,,Y
Dryopteris cristata,crested shield fern,FACW,OBL,OBL,,Y
Dryopteris expansa,broad spinulose shield fern,FACW,,FAC,FACU,Y
Dryopteris filix-mas,male fern,,,,,N
Dryopteris fragrans,fragrant shield fern,,,,,N
Dyssodia papposa,fetid dogweed,,,,,N
Echinochloa crusgalli,barnyard grass,,,,,N
Echinochloa muricata,rough barnyard grass ,FACW,FACW,OBL,,Y
Echinocystis lobata,wild cucumber,FACU,FAC,FACW,,Y
Echium vulgare,blueweed,,,,,N
Elaeagnus angustifolia,Russian olive,FAC,FACU,FACU,,Y
Elaeagnus commutata,silverberry,FAC,UPL,UPL,FAC,Y
Elatine triandra,waterwort,,,OBL,,Y
Eleocharis acicularis,needle spike-rush,OBL,OBL,OBL,OBL,Y
Eleocharis compressa,flat-stem spikerush,FACW,FACW,FACW,,Y
Eleocharis elliptica,slender spikerush,OBL,OBL,OBL,,Y
Eleocharis engelmannii,Engelmann's spike-rush,OBL,FACW,FACW,,Y
Eleocharis erythropoda,bald spikerush,,,,,N
Eleocharis macrostachya,creeping spikerush,,,,,N
Eleocharis mamillata,spike-rush,OBL,OBL,OBL,OBL,Y
Eleocharis ovata,ovate spikerush ,,,,,N
Eleocharis palustris,creeping spike-rush,OBL,OBL,OBL,OBL,Y
Eleocharis quinqueflora,few-flowered spike-rush,OBL,OBL,OBL,OBL,Y
Eleocharis suksdorfiana,Suksdorf's spikerush,OBL,OBL,,,Y
Eleocharis uniglumis,creeping spikerush,,,,,N
Ellisia nyctelea,waterpod,FACU,FACU,FAC,,Y
Elodea bifoliata,two-leaved waterweed,OBL,OBL,OBL,,Y
Elodea canadensis,Canada waterweed,OBL,OBL,OBL,OBL,Y
Elymus × pseudorepens,Rydberg's wildrye,,,,,N
Elymus albicans,awned northern wheat grass,,,,,N
Elymus curvatus,awnless wildrye,FAC,FAC,FAC,,Y
Elymus elymoides,squirreltail,FACU,UPL,,,Y
Elymus glaucus,smooth wild rye,FACU,FACU,FACU,FACU,Y
Elymus lanceolatus,northern wheat grass,FACU,FACU,FACU,UPL,Y
Elymus repens,quackgrass,FAC,FACU,FACU,FACU,Y
Elymus scribneri,Scribner's wheat grass,,,,,N
Elymus trachycaulus,slender wheatgrass,FAC,FACU,FACU,FACU,Y
Elymus violaceus,high wildrye,,,,,N
Elymus virginicus,Virginia wildrye,FACW,FAC,FACW,,Y
Elymus x mossii,wheatgrass hybrid,,,,,N
Empetrum nigrum,crowberry,FAC,,FAC,FAC,Y
Epilobium anagallidifolium,alpine willowherb,FACU,FAC,FACW,FAC,Y
Epilobium brachycarpum,annual willowherb,FAC,,,,Y
Epilobium campestre,smooth boisduvalia,OBL,FACW,,,Y
Epilobium ciliatum,northern willowherb,FACW,FACW,FACW,FAC,Y
Epilobium clavatum,club willowherb,FACU,FACU,,FAC,Y
Epilobium glaberrimum,glaucous willowherb,FACW,FACW,,,Y
Epilobium halleanum,Hall's willowherb,,,,,N
Epilobium hornemannii,Hornemann's willowherb,FACW,FACW,FACW,FACW,Y
Epilobium lactiflorum,white-flowered willowherb,FACW,FACW,FACW,FACW,Y
Epilobium leptocarpum,slender-fruit willowherb,FACW,FACW,,FACW,Y
Epilobium leptophyllum,narrow-leaved willowherb,FACW,OBL,OBL,FACW,Y
Epilobium luteum,yellow willowherb,FACW,,,FACW,Y
Epilobium palustre,marsh willowherb,OBL,OBL,OBL,OBL,Y
Epilobium saximontanum,Rocky Mountain willowherb,FACW,FACW,,,Y
Equisetum arvense,common horsetail,FAC,FAC,FAC,FAC,Y
Equisetum fluviatile,swamp horsetail,OBL,OBL,OBL,OBL,Y
Equisetum hyemale,common scouring-rush,FACW,FACW,FAC,FACW,Y
Equisetum laevigatum,smooth scouring-rush,FACW,FAC,FACW,,Y
Equisetum palustre,marsh horsetail,FACW,FACW,FACW,FACW,Y
Equisetum pratense,meadow horsetail,FACW,FACW,FACW,FACW,Y
Equisetum scirpoides,dwarf scouring-rush,FAC,FAC,FAC,FACU,Y
Equisetum sylvaticum,woodland horsetail,FAC,FACW,FACW,FAC,Y
Equisetum variegatum,variegated horsetail,FACW,FACW,FACW,FACW,Y
Equisetum x ferrissii,Ferriss' scouring-rush,FACW,FACW,FACW,,Y
Equisetum x litorale,shore horsetail,OBL,OBL,OBL,OBL,Y
Equisetum x mackaii,MacKay's scouring-rush,FACW,OBL,FACW,FACW,Y
Equisetum x nelsonii,Nelson's scouring-rush,OBL,OBL,FAC,,Y
Eragrostis cilianensis,skunk-grass,FACU,FACU,FACU,,Y
Eremogone capillaris,linear-leaved sandwort,FACU,,,UPL,Y
Eremogone congesta,rocky-ground sandwort,,,,,N
Eremopyrum triticeum,annual wheat grass,,,,,N
Ericameria nauseosa,rabbitbrush,,,,,N
Erigeron acris,northern daisy fleabane,FACU,FAC,FAC,FAC,Y
Erigeron annuus,whitetop,FACU,FACU,FACU,,Y
Erigeron aureus,golden fleabane,,,,,N
Erigeron caespitosus,tufted fleabane,,,,,N
Erigeron canadensis,horseweed,FACU,FACU,FACU,UPL,Y
Erigeron compositus,cut-leaved fleabane,,,,,N
Erigeron divergens,diffuse fleabane,,,,,N
Erigeron elatus,tall fleabane,,,,,N
Erigeron flagellaris,creeping fleabane,FACU,FAC,FAC,,Y
Erigeron glabellus,smooth fleabane,FAC,FACW,FACW,FACU,Y
Erigeron glacialis,subalpine fleabane,FACW,,,FACW,Y
Erigeron grandiflorus,large-flowered fleabane,,,,,N
Erigeron humilis,purple fleabane,FACW,,,FACW,Y
Erigeron hyssopifolius,wild daisy fleabane,,,FACW,,Y
Erigeron lackschewitzii,front-range fleabane,,,,,N
Erigeron lanatus,woolly fleabane,FACU,,,,Y
Erigeron lonchophyllus,short-rayed fleabane,FACW,FACW,FACW,FACW,Y
Erigeron nivalis,snow fleabane,FAC,,,FACU,Y
Erigeron ochroleucus,buff fleabane,,,,,N
Erigeron pallens,pale alpine fleabane,,,,,N
Erigeron peregrinus,wandering daisy,FACW,,,FACW,Y
Erigeron philadelphicus,Philadelphia fleabane,FACU,FAC,FAC,,Y
Erigeron pumilus,hairy fleabane,,,,,N
Erigeron radicatus,dwarf fleabane,,,,,N
Erigeron speciosus,showy fleabane,,,,,N
Erigeron strigosus,rough fleabane,FACU,FACU,FACU,,Y
Erigeron trifidus,trifid-leaved fleabane,,,,,N
Erigeron x arthurii,cliff fleabane,,,,,N
Eriogonum androsaceum,cushion umbrella-plant,,,,,N
Eriogonum cernuum,nodding umbrella-plant,,,,,N
Eriogonum flavum,yellow umbrella-plant,,,,,N
Eriogonum ovalifolium,silver-plant,FACU,UPL,,,Y
Eriogonum pauciflorum,few-flower buckwheat,,,,,N
Eriogonum umbellatum,subalpine umbrellaplant,,,,,N
Eriophorum angustifolium,narrowleaf cotton-grass,OBL,OBL,OBL,OBL,Y
Eriophorum brachyantherum,close-sheathed cotton grass,,,,OBL,Y
Eriophorum callitrix,beautiful cotton grass,OBL,,,FACW,Y
Eriophorum chamissonis,russett cotton grass,OBL,OBL,OBL,OBL,Y
